,num_mc_samples,dropout_prob,model_train_size,image_id,run_id,agg_uncertainty
45901,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_123,1,0.036237516
45902,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_123,2,0.06266667
45903,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_123,3,0.045714293
45904,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_123,4,0.025333334
45905,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_123,5,0.058146473
45906,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_123,6,0.025714288
45907,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_123,7,0.03666667
45908,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_123,8,0.08349902
45909,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_123,9,0.013571429
45910,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_126,0,0.046875
45911,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_126,1,0.031874996
45912,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_126,2,0.04
45913,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_126,3,0.031874996
45914,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_126,4,0.038467553
45915,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_126,5,0.04
45916,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_126,6,0.04
45917,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_126,7,0.04
45918,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_126,8,0.04
45919,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_126,9,0.056875
45920,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_129,0,0.02749198
45921,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_129,1,0.019908642
45922,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_129,2,0.03373587
45923,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_129,3,0.030717254
45924,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_129,4,0.055454634
45925,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_129,5,0.034242824
45926,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_129,6,0.03505231
45927,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_129,7,0.03234977
45928,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_129,8,0.025156494
45929,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_129,9,0.0416521
45930,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_132,0,0.049411766
45931,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_132,1,0.056470588
45932,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_132,2,0.04411765
45933,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_132,3,0.039743382
45934,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_132,4,0.053529415
45935,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_132,5,0.053529415
45936,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_132,6,0.056470588
45937,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_132,7,0.053529415
45938,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_132,8,0.053529415
45939,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_132,9,0.05882353
45940,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_135,0,0.0
45941,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_135,1,0.040056273
45942,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_135,2,0.018145494
45943,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_135,3,0.018936375
45944,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_135,4,0.030683389
45945,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_135,5,0.019239247
45946,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_135,6,0.0
45947,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_135,7,0.018143415
45948,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_135,8,0.0
45949,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_135,9,0.018496303
45950,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_138,0,0.022052748
45951,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_138,1,0.026019892
45952,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_138,2,0.020385996
45953,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_138,3,0.020342981
45954,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_138,4,0.01992904
45955,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_138,5,0.020077663
45956,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_138,6,0.021815559
45957,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_138,7,0.022688638
45958,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_138,8,0.029183317
45959,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_138,9,0.038746748
45960,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_141,0,0.025599105
45961,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_141,1,0.04243102
45962,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_141,2,0.026589632
45963,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_141,3,0.025642455
45964,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_141,4,0.04239255
45965,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_141,5,0.028342426
45966,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_141,6,0.026919011
45967,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_141,7,0.02431467
45968,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_141,8,0.024877205
45969,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_141,9,0.026059708
45970,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_144,0,0.051439922
45971,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_144,1,0.054721337
45972,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_144,2,0.054129522
45973,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_144,3,0.049132183
45974,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_144,4,0.054063927
45975,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_144,5,0.05360359
45976,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_144,6,0.05330446
45977,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_144,7,0.055012904
45978,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_144,8,0.048690613
45979,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_144,9,0.052448653
45980,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_147,0,0.0
45981,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_147,1,0.0
45982,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_147,2,0.0
45983,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_147,3,0.0
45984,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_147,4,0.0
45985,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_147,5,0.0
45986,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_147,6,0.0
45987,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_147,7,0.0
45988,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_147,8,0.0
45989,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_147,9,0.0
45990,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_15,0,0.0
45991,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_15,1,0.0
45992,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_15,2,0.0
45993,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_15,3,0.0
45994,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_15,4,0.0
45995,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_15,5,0.0
45996,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_15,6,0.0
45997,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_15,7,0.0
45998,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_15,8,0.0
45999,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_15,9,0.0
46000,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_150,0,0.0
46001,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_150,1,0.017682552
46002,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_150,2,0.020573426
46003,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_150,3,0.03181289
46004,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_150,4,0.018933523
46005,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_150,5,0.022203144
46006,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_150,6,0.029000845
46007,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_150,7,0.020450791
46008,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_150,8,0.019834077
46009,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_150,9,0.022562003
46010,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_153,0,0.038542222
46011,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_153,1,0.044723544
46012,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_153,2,0.020119833
46013,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_153,3,0.019527767
46014,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_153,4,0.030544845
46015,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_153,5,0.03920606
46016,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_153,6,0.038353104
46017,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_153,7,0.03747369
46018,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_153,8,0.03702531
46019,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_153,9,0.036729947
46020,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_156,0,0.018558934
46021,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_156,1,0.0
46022,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_156,2,0.018649435
46023,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_156,3,0.019891925
46024,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_156,4,0.019210832
46025,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_156,5,0.0
46026,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_156,6,0.028003402
46027,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_156,7,0.0
46028,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_156,8,0.020717032
46029,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_156,9,0.0
46030,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_159,0,0.09004838
46031,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_159,1,0.102247976
46032,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_159,2,0.09022676
46033,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_159,3,0.10144925
46034,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_159,4,0.11457701
46035,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_159,5,0.12550232
46036,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_159,6,0.1037066
46037,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_159,7,0.09051225
46038,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_159,8,0.10250423
46039,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_159,9,0.12353783
46040,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_162,0,0.061140288
46041,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_162,1,0.046660554
46042,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_162,2,0.066065975
46043,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_162,3,0.03830014
46044,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_162,4,0.02659927
46045,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_162,5,0.034333386
46046,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_162,6,0.045501243
46047,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_162,7,0.039294384
46048,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_162,8,0.04758999
46049,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_162,9,0.047005627
46050,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_165,0,0.043492563
46051,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_165,1,0.058353953
46052,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_165,2,0.057739448
46053,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_165,3,0.04673469
46054,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_165,4,0.03777008
46055,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_165,5,0.0422133
46056,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_165,6,0.061438624
46057,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_165,7,0.056766924
46058,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_165,8,0.058653004
46059,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_165,9,0.040128767
46060,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_168,0,0.050526425
46061,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_168,1,0.055421934
46062,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_168,2,0.059407126
46063,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_168,3,0.04902614
46064,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_168,4,0.059097745
46065,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_168,5,0.054722346
46066,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_168,6,0.05436018
46067,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_168,7,0.04919913
46068,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_168,8,0.04390672
46069,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_168,9,0.043049928
46070,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_171,0,0.102373876
46071,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_171,1,0.121470295
46072,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_171,2,0.12682718
46073,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_171,3,0.0991935
46074,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_171,4,0.098512515
46075,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_171,5,0.11431895
46076,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_171,6,0.11444973
46077,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_171,7,0.11879858
46078,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_171,8,0.118431866
46079,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_171,9,0.118614085
46080,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_174,0,0.059136648
46081,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_174,1,0.06554426
46082,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_174,2,0.06022067
46083,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_174,3,0.06211851
46084,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_174,4,0.06977744
46085,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_174,5,0.06429461
46086,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_174,6,0.06678603
46087,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_174,7,0.06980879
46088,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_174,8,0.06843631
46089,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_174,9,0.06330383
46090,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_177,0,0.05304599
46091,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_177,1,0.05090718
46092,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_177,2,0.062244732
46093,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_177,3,0.049619358
46094,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_177,4,0.05106284
46095,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_177,5,0.055640265
46096,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_177,6,0.05385928
46097,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_177,7,0.059237383
46098,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_177,8,0.05658656
46099,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_177,9,0.057655115
46100,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_18,0,0.108941756
46101,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_18,1,0.12706685
46102,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_18,2,0.10078083
46103,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_18,3,0.11603433
46104,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_18,4,0.115653776
46105,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_18,5,0.0
46106,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_18,6,0.0
46107,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_18,7,0.11492642
46108,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_18,8,0.10545838
46109,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_18,9,0.0
46110,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_180,0,0.07732715
46111,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_180,1,0.073366694
46112,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_180,2,0.09582778
46113,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_180,3,0.08769385
46114,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_180,4,0.089163125
46115,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_180,5,0.068012975
46116,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_180,6,0.07338724
46117,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_180,7,0.08549609
46118,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_180,8,0.08679479
46119,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_180,9,0.07369164
46120,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_183,0,0.014674079
46121,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_183,1,0.012416471
46122,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_183,2,0.012468193
46123,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_183,3,0.0
46124,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_183,4,0.012829147
46125,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_183,5,0.0
46126,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_183,6,0.0
46127,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_183,7,0.0
46128,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_183,8,0.012885447
46129,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_183,9,0.012511788
46130,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_186,0,0.031374708
46131,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_186,1,0.0
46132,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_186,2,0.02501299
46133,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_186,3,0.0126219485
46134,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_186,4,0.012267975
46135,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_186,5,0.0
46136,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_186,6,0.019284492
46137,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_186,7,0.012901966
46138,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_186,8,0.030968593
46139,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_186,9,0.013042597
46140,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_189,0,0.027270135
46141,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_189,1,0.027358927
46142,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_189,2,0.033960935
46143,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_189,3,0.026298625
46144,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_189,4,0.034648065
46145,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_189,5,0.028731776
46146,20,0.5,270,TimeLapse_2D_MIA_KC_htb1_mCitrine_labeled_pos_5_189,6,0.029182518
